index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
1513,13:22:31.891000,1386.0000,0.0000,19.6665,-58.0000,-15.9052,2666.0000,1500.0000
1521,13:22:31.901000,2355.0000,0.0000,19.6665,-31.0000,-16.0673,2645.0000,1500.0000
1529,13:22:31.911000,1707.0000,0.0000,19.6665,-62.0000,-15.7907,2660.0000,1500.0000
1537,13:22:31.921000,1195.0000,0.0000,19.6665,-29.0000,-16.3438,2686.0000,1500.0000
1545,13:22:31.931000,2027.0000,0.0000,19.6665,-39.0000,-15.6572,2683.0000,1500.0000
1553,13:22:31.941000,1503.0000,0.0000,19.6665,-46.0000,-15.3712,2670.0000,1500.0000
1561,13:22:31.951000,1355.0000,0.0000,19.6665,-43.0000,-16.1054,2706.0000,1500.0000
1569,13:22:31.961000,890.0000,0.0000,19.6665,-62.0000,-15.2281,2688.0000,1500.0000
1577,13:22:31.971000,2015.0000,0.0000,19.6665,-48.0000,-15.7145,2684.0000,1500.0000
1585,13:22:31.981000,1039.0000,0.0000,19.6665,-60.0000,-15.3902,2696.0000,1500.0000
1593,13:22:31.991000,1621.0000,0.0000,23.5998,-48.0000,-15.8003,2703.0000,1500.0000
1601,13:22:32.001000,2429.0000,0.0000,19.6665,-62.0000,-15.7812,2707.0000,1500.0000
1609,13:22:32.011000,1777.0000,0.0000,19.6665,-67.0000,-15.8670,2715.0000,1500.0000
1617,13:22:32.021000,1539.0000,0.0000,19.6665,-55.0000,-16.4201,2724.0000,1500.0000
1625,13:22:32.031000,1394.0000,0.0000,19.6665,-39.0000,-16.2580,2762.0000,1500.0000
1633,13:22:32.041000,1316.0000,0.0000,19.6665,-41.0000,-16.2961,2756.0000,1500.0000
1641,13:22:32.051000,1613.0000,0.0000,19.6665,-74.0000,-15.7526,2765.0000,1500.0000
1649,13:22:32.061000,914.0000,0.0000,19.6665,-46.0000,-16.6966,2768.0000,1500.0000
1657,13:22:32.071000,980.0000,0.0000,19.6665,-39.0000,-16.4392,2767.0000,1500.0000
1665,13:22:32.081000,1406.0000,0.0000,19.6665,-46.0000,-15.7907,2764.0000,1500.0000
1673,13:22:32.091000,1441.0000,0.0000,19.6665,-55.0000,-16.6013,2751.0000,1500.0000
1681,13:22:32.101000,2203.0000,0.0000,19.6665,-60.0000,-15.7812,2734.0000,1500.0000
1689,13:22:32.111000,1535.0000,0.0000,19.6665,-65.0000,-15.8670,2767.0000,1500.0000
1697,13:22:32.121000,1574.0000,0.0000,19.6665,-55.0000,-16.0196,2780.0000,1500.0000
1705,13:22:32.131000,2433.0000,0.0000,19.6665,-46.0000,-16.4201,2785.0000,1500.0000
1713,13:22:32.141000,1273.0000,0.0000,19.6665,-72.0000,-16.1054,2782.0000,1500.0000
1721,13:22:32.151000,1527.0000,0.0000,23.5998,-34.0000,-15.3807,2814.0000,1500.0000
1729,13:22:32.161000,1117.0000,0.0000,23.5998,-43.0000,-16.3057,2805.0000,1500.0000
1737,13:22:32.171000,1753.0000,0.0000,19.6665,-36.0000,-15.8861,2841.0000,1500.0000
1745,13:22:32.181000,1367.0000,0.0000,19.6665,-53.0000,-15.9052,2812.0000,1500.0000
1753,13:22:32.191000,1769.0000,0.0000,19.6665,-48.0000,-15.9719,2816.0000,1500.0000
1761,13:22:32.201000,1847.0000,0.0000,19.6665,-39.0000,-16.2198,2805.0000,1500.0000
1769,13:22:32.211000,1429.0000,0.0000,19.6665,-46.0000,-16.3629,2826.0000,1500.0000
1777,13:22:32.221000,1281.0000,0.0000,19.6665,-51.0000,-15.3712,2819.0000,1500.0000
1785,13:22:32.231000,1347.0000,0.0000,19.6665,-41.0000,-16.4964,2843.0000,1500.0000
1793,13:22:32.241000,2046.0000,0.0000,19.6665,-34.0000,-15.5333,2825.0000,1500.0000
1801,13:22:32.251000,1550.0000,0.0000,19.6665,-15.0000,-15.5524,2854.0000,1500.0000
1809,13:22:32.261000,1722.0000,0.0000,19.6665,-51.0000,-15.9624,2843.0000,1500.0000
1817,13:22:32.271000,1710.0000,0.0000,19.6665,-62.0000,-16.0482,2835.0000,1500.0000
1825,13:22:32.281000,1542.0000,0.0000,19.6665,-39.0000,-16.1436,2841.0000,1500.0000
1833,13:22:32.291000,1511.0000,0.0000,19.6665,-51.0000,-15.3521,2851.0000,1500.0000
1841,13:22:32.301000,2027.0000,0.0000,19.6665,-53.0000,-16.3915,2849.0000,1500.0000
1849,13:22:32.311000,1691.0000,0.0000,15.7332,-27.0000,-15.5237,2865.0000,1500.0000
1857,13:22:32.321000,882.0000,0.0000,19.6665,-51.0000,-15.6477,2858.0000,1500.0000
1865,13:22:32.331000,1253.0000,0.0000,23.5998,-41.0000,-15.9338,2868.0000,1500.0000
1873,13:22:32.341000,1601.0000,0.0000,19.6665,-53.0000,-16.2198,2868.0000,1500.0000
1881,13:22:32.351000,1601.0000,0.0000,23.5998,-60.0000,-16.2866,2821.0000,1500.0000
1889,13:22:32.361000,1699.0000,0.0000,19.6665,-60.0000,-15.5333,2902.0000,1500.0000
1897,13:22:32.371000,1566.0000,0.0000,15.7332,-15.0000,-16.6775,2891.0000,1500.0000
1905,13:22:32.381000,1324.0000,0.0000,19.6665,-46.0000,-16.2198,2895.0000,1500.0000
1913,13:22:32.391000,1664.0000,0.0000,19.6665,-51.0000,-16.2580,2904.0000,1500.0000
1921,13:22:32.401000,1296.0000,0.0000,19.6665,-60.0000,-16.4487,2898.0000,1500.0000
1929,13:22:32.411000,1691.0000,0.0000,19.6665,-62.0000,-16.1722,2936.0000,1500.0000
1937,13:22:32.421000,1691.0000,0.0000,19.6665,-46.0000,-16.3533,2910.0000,1500.0000
1945,13:22:32.431000,1863.0000,0.0000,19.6665,-58.0000,-15.7621,2918.0000,1500.0000
1953,13:22:32.441000,1875.0000,0.0000,19.6665,-51.0000,-16.3533,2942.0000,1500.0000
1961,13:22:32.451000,1683.0000,0.0000,23.5998,-55.0000,-15.9814,2930.0000,1500.0000
1969,13:22:32.461000,1730.0000,0.0000,19.6665,-51.0000,-15.7526,2936.0000,1500.0000
1977,13:22:32.471000,1476.0000,0.0000,23.5998,-34.0000,-16.3343,2947.0000,1500.0000
1985,13:22:32.481000,1910.0000,0.0000,23.5998,-46.0000,-15.9433,2951.0000,1500.0000
1993,13:22:32.491000,1824.0000,0.0000,19.6665,-51.0000,-16.2103,2957.0000,1500.0000
2001,13:22:32.501000,937.0000,0.0000,19.6665,-46.0000,-15.8575,2969.0000,1500.0000
2009,13:22:32.511000,1468.0000,0.0000,19.6665,-15.0000,-16.4678,2947.0000,1500.0000
2017,13:22:32.521000,2300.0000,0.0000,19.6665,-31.0000,-16.0196,2960.0000,1500.0000
2025,13:22:32.531000,1570.0000,0.0000,19.6665,-43.0000,-15.6191,2946.0000,1500.0000
2033,13:22:32.541000,1308.0000,0.0000,19.6665,-36.0000,-16.3819,2955.0000,1500.0000
2041,13:22:32.551000,1558.0000,0.0000,19.6665,-48.0000,-15.5428,2969.0000,1500.0000
2049,13:22:32.561000,1457.0000,0.0000,19.6665,-43.0000,-15.7145,2971.0000,1500.0000
2057,13:22:32.571000,871.0000,0.0000,19.6665,-51.0000,-15.2472,2980.0000,1500.0000
2065,13:22:32.581000,2003.0000,0.0000,19.6665,-51.0000,-16.2008,2966.0000,1500.0000
2073,13:22:32.591000,1519.0000,0.0000,19.6665,-41.0000,-15.8956,2959.0000,1500.0000
2081,13:22:32.601000,585.0000,0.0000,19.6665,-53.0000,-15.6668,2994.0000,1500.0000
2089,13:22:32.611000,1484.0000,0.0000,19.6665,-39.0000,-16.4296,2980.0000,1500.0000
2097,13:22:32.621000,1437.0000,0.0000,19.6665,-51.0000,-15.8956,2978.0000,1500.0000
2105,13:22:32.631000,1222.0000,0.0000,23.5998,-48.0000,-16.0673,2984.0000,1500.0000
2113,13:22:32.641000,1878.0000,0.0000,19.6665,-34.0000,-15.7526,2992.0000,1500.0000
2121,13:22:32.651000,1011.0000,0.0000,19.6665,-41.0000,-16.3438,3016.0000,1500.0000
2129,13:22:32.661000,1359.0000,0.0000,23.5998,-41.0000,-15.8289,3029.0000,1500.0000
2137,13:22:32.671000,1457.0000,0.0000,23.5998,-36.0000,-15.4379,3026.0000,1500.0000
