index,timestamp,maxon_current,maxon_torque,maxon_velmes,akd_torque,akd_velmes,sinkage,pressure_setting
201745,17:26:46.191000,933,0,33.43299,-15,-10.04085,7795,925
201753,17:26:46.201000,1156,0,33.43299,-36,-10.23156,7821,925
201761,17:26:46.211000,1484,0,37.36629,-29,-10.9944,7368,925
201769,17:26:46.221000,1621,0,33.43299,-53,-10.4318,8108,925
201777,17:26:46.231000,1410,0,33.43299,-29,-10.63205,7815,925
201785,17:26:46.241000,1085,0,33.43299,-27,-10.22202,7801,925
201793,17:26:46.251000,1324,0,33.43299,-51,-9.91689,7844,925
201801,17:26:46.261000,1332,0,35.39964,-41,-10.90858,7397,925
201809,17:26:46.271000,1664,0,33.43299,-55,-10.55577,8109,925
201817,17:26:46.281000,1402,0,33.43299,-34,-10.22202,7824,925
201825,17:26:46.291000,1429,0,33.43299,-41,-10.39366,7815,925
201833,17:26:46.301000,1175,0,33.43299,-51,-9.95503,7883,925
201841,17:26:46.311000,1261,0,35.39964,-29,-10.42227,7412,925
201849,17:26:46.321000,1464,0,33.43299,-36,-10.67019,8109,925
201857,17:26:46.331000,1121,0,33.43299,-48,-10.09806,7845,925
201865,17:26:46.341000,1140,0,33.43299,-48,-10.48902,7841,925
201873,17:26:46.351000,1101,0,35.39964,-51,-10.16481,7872,925
201881,17:26:46.361000,1867,0,35.39964,-36,-10.20295,7438,925
201889,17:26:46.371000,1535,0,35.39964,-39,-10.77508,8118,925
201897,17:26:46.381000,1398,0,35.39964,-46,-10.49855,7852,925
201905,17:26:46.391000,1554,0,35.39964,-36,-10.35552,7840,925
201913,17:26:46.401000,1441,0,35.39964,-34,-10.4032,7885,925
201921,17:26:46.411000,1597,0,35.39964,-46,-10.20295,7460,925
201929,17:26:46.421000,992,0,35.39964,-17,-10.91811,8117,925
201937,17:26:46.431000,1246,0,35.39964,-53,-10.77508,7891,925
201945,17:26:46.441000,1492,0,35.39964,-34,-10.2697,7842,925
201953,17:26:46.451000,917,0,35.39964,-24,-10.45088,7894,925
201961,17:26:46.461000,1304,0,33.43299,-34,-9.73572,7457,925
201969,17:26:46.471000,937,0,33.43299,-22,-10.46041,8145,925
201977,17:26:46.481000,1433,0,35.39964,-17,-10.83229,7872,925
201985,17:26:46.491000,1687,0,33.43299,-43,-10.22202,7851,925
201993,17:26:46.501000,1398,0,35.39964,-36,-10.57484,7902,925
202001,17:26:46.511000,1292,0,33.43299,-34,-10.12667,7491,925
202009,17:26:46.521000,1675,0,35.39964,-34,-10.26017,8145,925
202017,17:26:46.531000,1308,0,35.39964,-29,-10.70833,7915,925
202025,17:26:46.541000,1320,0,33.43299,-17,-10.4318,7885,925
202033,17:26:46.551000,1292,0,35.39964,-34,-10.39366,7908,925
202041,17:26:46.561000,1230,0,33.43299,-53,-10.20295,7520,925
202049,17:26:46.571000,1320,0,33.43299,-43,-10.04085,8137,925
202057,17:26:46.581000,1195,0,35.39964,-39,-10.77508,7881,925
202065,17:26:46.591000,1289,0,35.39964,-29,-10.53669,7877,925
202073,17:26:46.601000,1457,0,35.39964,-58,-10.05039,7917,925
202081,17:26:46.611000,1070,0,33.43299,-39,-10.36506,7518,925
202089,17:26:46.621000,1167,0,35.39964,-36,-10.07899,8149,925
202097,17:26:46.631000,1269,0,35.39964,-46,-10.23156,7894,925
202105,17:26:46.641000,1539,0,35.39964,-27,-10.46995,7865,925
202113,17:26:46.651000,1347,0,33.43299,-27,-10.15528,7927,925
202121,17:26:46.661000,1218,0,33.43299,-53,-10.55577,7535,925
202129,17:26:46.671000,945,0,35.39964,-48,-10.34599,8150,925
202137,17:26:46.681000,1253,0,33.43299,-41,-10.16481,7903,925
202145,17:26:46.691000,1445,0,33.43299,-46,-11.11836,7870,925
202153,17:26:46.701000,1390,0,35.39964,-27,-10.97533,7932,925
202161,17:26:46.711000,1859,0,35.39964,-22,-10.97533,7549,925
202169,17:26:46.721000,1175,0,33.43299,-20,-10.77508,8166,925
202177,17:26:46.731000,1417,0,35.39964,-36,-9.9741,7901,925
202185,17:26:46.741000,1093,0,35.39964,-39,-10.94672,7874,925
202193,17:26:46.751000,1164,0,35.39964,-31,-10.74648,7935,925
202201,17:26:46.761000,1257,0,33.43299,-36,-10.31738,7577,925
202209,17:26:46.771000,1000,0,33.43299,-29,-10.53669,8164,925
202217,17:26:46.781000,1187,0,33.43299,-41,-9.95503,7933,925
202225,17:26:46.791000,1082,0,31.46635,-34,-10.53669,7884,925
202233,17:26:46.801000,1121,0,35.39964,-34,-10.84183,7950,925
202241,17:26:46.811000,1269,0,35.39964,-43,-10.27924,7595,925
202249,17:26:46.821000,1328,0,35.39964,-58,-10.54623,8157,925
202257,17:26:46.831000,1500,0,35.39964,-36,-9.98364,7948,925
202265,17:26:46.841000,1390,0,35.39964,-55,-10.08853,7896,925
202273,17:26:46.851000,1351,0,35.39964,-39,-10.93718,7944,925
202281,17:26:46.861000,1511,0,35.39964,-39,-10.47948,7607,925
202289,17:26:46.871000,1535,0,33.43299,-39,-10.5653,8175,925
202297,17:26:46.881000,1128,0,35.39964,-41,-10.32691,7946,925
202305,17:26:46.891000,1164,0,33.43299,-36,-9.85014,7879,925
202313,17:26:46.901000,1308,0,35.39964,-36,-10.94672,7952,925
202321,17:26:46.911000,1468,0,33.43299,-31,-10.68926,7606,925
202329,17:26:46.921000,1363,0,33.43299,-27,-10.18388,8150,925
202337,17:26:46.931000,1269,0,35.39964,-34,-10.62251,7947,925
202345,17:26:46.941000,843,0,35.39964,-53,-9.92642,7895,925
202353,17:26:46.951000,1316,0,35.39964,-39,-10.12667,7969,925
